Mode,Indicator,Date,Week Num,Lowest,Current,Last Year
Aviation,U.S. International Commercial Flights (Departures),12/01/2021,49.21,326,2956,3927
Aviation,U.S. International Commercial Flights (Departures),12/02/2021,49.21,326,3075,4072
Aviation,U.S. International Commercial Flights (Departures),12/03/2021,49.21,326,3134,4050
Aviation,U.S. International Commercial Flights (Departures),12/04/2021,49.21,326,3388,4363
Aviation,U.S. International Commercial Flights (Departures),12/05/2021,50.21,326,3201,4170
Aviation,U.S. International Commercial Flights (Departures),12/06/2021,50.21,326,3010,4010
Aviation,U.S. International Commercial Flights (Departures),12/07/2021,50.21,326,2852,3808
Aviation,U.S. International Commercial Flights (Departures),12/08/2021,50.21,326,2925,3925
Aviation,U.S. International Commercial Flights (Departures),12/09/2021,50.21,326,3049,4120
Aviation,U.S. International Commercial Flights (Departures),12/10/2021,50.21,326,3015,4145
Aviation,U.S. International Commercial Flights (Departures),12/11/2021,50.21,326,3286,4379
Aviation,U.S. Domestic Commercial Flights (Departures),02/05/2022,6.22,6679,17837,19304
Aviation,U.S. Domestic Commercial Flights (Departures),02/06/2022,7.22,6679,21917,22862
Aviation,U.S. Domestic Commercial Flights (Departures),02/07/2022,7.22,6679,23017,24601
Aviation,U.S. Domestic Commercial Flights (Departures),02/08/2022,7.22,6679,22481,23259
Aviation,U.S. Domestic Commercial Flights (Departures),02/09/2022,7.22,6679,23101,26023
Aviation,People Screened at All Airports,10/29/2020,44,88341,874982,1982666
Aviation,U.S. International Commercial Flights (Departures),09/12/2021,38.21,326,2670,4174
Aviation,U.S. International Commercial Flights (Departures),09/13/2021,38.21,326,2502,4095
Aviation,U.S. International Commercial Flights (Departures),09/14/2021,38.21,326,2331,3929
Aviation,U.S. International Commercial Flights (Departures),09/15/2021,38.21,326,2420,3997
Aviation,U.S. International Commercial Flights (Departures),09/16/2021,38.21,326,2528,3962
Aviation,U.S. International Commercial Flights (Departures),09/17/2021,38.21,326,2615,4078
Aviation,U.S. International Commercial Flights (Departures),09/18/2021,38.21,326,2837,4168
Aviation,U.S. International Commercial Flights (Departures),09/19/2021,39.21,326,2693,4158
Aviation,U.S. International Commercial Flights (Departures),09/20/2021,39.21,326,2495,4053
Aviation,U.S. International Commercial Flights (Departures),09/21/2021,39.21,326,2372,3843
Aviation,U.S. International Commercial Flights (Departures),09/22/2021,39.21,326,2455,4013
Aviation,U.S. International Commercial Flights (Departures),09/23/2021,39.21,326,2520,4137
Aviation,U.S. International Commercial Flights (Departures),09/24/2021,39.21,326,2625,4116
Aviation,U.S. International Commercial Flights (Departures),09/25/2021,39.21,326,2821,4194
Aviation,U.S. International Commercial Flights (Departures),09/26/2021,40.21,326,2700,4139
Aviation,U.S. International Commercial Flights (Departures),09/27/2021,40.21,326,2460,4035
Aviation,U.S. International Commercial Flights (Departures),09/28/2021,40.21,326,2346,3836
Aviation,U.S. International Commercial Flights (Departures),09/29/2021,40.21,326,2453,4016
Aviation,U.S. International Commercial Flights (Departures),09/30/2021,40.21,326,2589,4121
Aviation,U.S. International Commercial Flights (Departures),10/01/2021,40.21,326,2617,4164
Aviation,U.S. International Commercial Flights (Departures),10/02/2021,40.21,326,2838,4209
Aviation,U.S. International Commercial Flights (Departures),10/03/2021,41.21,326,2668,4196
Aviation,U.S. International Commercial Flights (Departures),10/04/2021,41.21,326,2469,4079
Aviation,U.S. International Commercial Flights (Departures),10/05/2021,41.21,326,2353,3912
Aviation,U.S. International Commercial Flights (Departures),10/06/2021,41.21,326,2475,4026
Aviation,U.S. International Commercial Flights (Departures),10/07/2021,41.21,326,2658,4157
Aviation,U.S. International Commercial Flights (Departures),10/08/2021,41.21,326,2710,4135
Aviation,U.S. International Commercial Flights (Departures),10/09/2021,41.21,326,2892,4135
Aviation,U.S. International Commercial Flights (Departures),10/10/2021,42.21,326,2707,4118
Aviation,U.S. International Commercial Flights (Departures),10/11/2021,42.21,326,2592,4106
Aviation,U.S. International Commercial Flights (Departures),10/12/2021,42.21,326,2491,3915
Aviation,U.S. International Commercial Flights (Departures),10/13/2021,42.21,326,2562,4012
Aviation,U.S. International Commercial Flights (Departures),10/14/2021,42.21,326,2696,4108
Aviation,U.S. International Commercial Flights (Departures),10/15/2021,42.21,326,2733,4187
Aviation,U.S. International Commercial Flights (Departures),10/16/2021,42.21,326,2940,4236
Aviation,U.S. International Commercial Flights (Departures),10/17/2021,43.21,326,2760,4162
Aviation,U.S. International Commercial Flights (Departures),10/18/2021,43.21,326,2597,4095
Aviation,U.S. International Commercial Flights (Departures),10/19/2021,43.21,326,2496,3875
Aviation,U.S. International Commercial Flights (Departures),10/20/2021,43.21,326,2555,3975
Aviation,U.S. International Commercial Flights (Departures),10/21/2021,43.21,326,2609,4109
Aviation,U.S. International Commercial Flights (Departures),10/22/2021,43.21,326,2348,4152
Aviation,U.S. International Commercial Flights (Departures),10/23/2021,43.21,326,2811,4148
Aviation,People Screened at All Airports,10/17/2021,43.21,88341,2159195,2535965
Aviation,People Screened at All Airports,10/18/2021,43.21,88341,1941225,2440262
Aviation,People Screened at All Airports,10/19/2021,43.21,88341,1463599,2057374
Aviation,People Screened at All Airports,10/20/2021,43.21,88341,1594093,2175468
Aviation,People Screened at All Airports,10/21/2021,43.21,88341,1987302,2468996
Aviation,People Screened at All Airports,10/22/2021,43.21,88341,2021849,2519962
Aviation,People Screened at All Airports,10/23/2021,43.21,88341,1612596,1869447
Aviation,People Screened at All Airports,10/24/2021,44.21,88341,2118989,2408821
Aviation,People Screened at All Airports,10/25/2021,44.21,88341,1931819,2276222
Aviation,People Screened at All Airports,10/26/2021,44.21,88341,1451067,1843143
Aviation,People Screened at All Airports,10/27/2021,44.21,88341,1495955,1998846
Aviation,U.S. Domestic Commercial Flights (Departures),10/24/2021,44.21,6679,24118,25408
Aviation,U.S. Domestic Commercial Flights (Departures),10/25/2021,44.21,6679,24369,26433
Aviation,U.S. Domestic Commercial Flights (Departures),10/26/2021,44.21,6679,23339,26249
Aviation,U.S. Domestic Commercial Flights (Departures),10/27/2021,44.21,6679,24180,26496
Aviation,U.S. Domestic Commercial Flights (Departures),10/28/2021,44.21,6679,25338,24273
Aviation,U.S. Domestic Commercial Flights (Departures),10/29/2021,44.21,6679,24876,26721
Aviation,U.S. Domestic Commercial Flights (Departures),10/30/2021,44.21,6679,19384,21293
Aviation,People Screened at All Airports,10/28/2021,44.21,88341,1872350,1982666
Aviation,People Screened at All Airports,10/29/2021,44.21,88341,1907290,2246758
Aviation,People Screened at All Airports,10/30/2021,44.21,88341,1421706,1774897
Aviation,People Screened at All Airports,11/14/2021,47.21,88341,2154711,2327877
Aviation,People Screened at All Airports,11/15/2021,47.21,88341,1959864,2226884
Aviation,People Screened at All Airports,11/16/2021,47.21,88341,1437809,1833643
Aviation,People Screened at All Airports,11/17/2021,47.21,88341,1576395,2003622
Aviation,People Screened at All Airports,11/18/2021,47.21,88341,1982475,2357633
Aviation,People Screened at All Airports,11/19/2021,47.21,88341,2159032,2478464
Aviation,People Screened at All Airports,11/20/2021,47.21,88341,1913493,2130599
Aviation,People Screened at All Airports,11/21/2021,48.21,88341,2155358,2254135
Aviation,People Screened at All Airports,11/22/2021,48.21,88341,2025549,2185718
Aviation,People Screened at All Airports,11/23/2021,48.21,88341,2154976,2365277
Aviation,People Screened at All Airports,11/24/2021,48.21,88341,2269230,2554298
Aviation,People Screened at All Airports,10/30/2020,44,88341,895620,2246758
Aviation,People Screened at All Airports,10/31/2020,44,88341,618889,1774897
Aviation,People Screened at All Airports,11/01/2020,45,88341,937848,2390897
Aviation,People Screened at All Airports,11/02/2020,45,88341,846604,2332056
Aviation,People Screened at All Airports,11/03/2020,45,88341,577166,1938071
Aviation,People Screened at All Airports,11/04/2020,45,88341,637097,2079512
Aviation,People Screened at All Airports,11/05/2020,45,88341,866413,2435953
Aviation,People Screened at All Airports,11/06/2020,45,88341,893912,2544350
Aviation,U.S. Domestic Commercial Flights (Departures),01/20/2020,4,,26133,24720
Aviation,U.S. Domestic Commercial Flights (Departures),01/21/2020,4,,25749,24154
Aviation,U.S. Domestic Commercial Flights (Departures),01/22/2020,4,,26357,25355
Aviation,U.S. Domestic Commercial Flights (Departures),01/23/2020,4,,27659,26471
Aviation,U.S. Domestic Commercial Flights (Departures),01/24/2020,4,,27029,26372
Aviation,U.S. Domestic Commercial Flights (Departures),01/25/2020,4,,20116,19536
Aviation,U.S. Domestic Commercial Flights (Departures),01/26/2020,5,,24713,23153
Aviation,U.S. Domestic Commercial Flights (Departures),01/27/2020,5,,26037,23782
Aviation,U.S. Domestic Commercial Flights (Departures),01/28/2020,5,,25776,24144
Aviation,U.S. Domestic Commercial Flights (Departures),01/29/2020,5,,26344,23283
Aviation,U.S. Domestic Commercial Flights (Departures),01/30/2020,5,,27848,25006
Aviation,U.S. Domestic Commercial Flights (Departures),01/31/2020,5,,27326,26168
Aviation,U.S. Domestic Commercial Flights (Departures),02/01/2020,5,,19950,19089
Aviation,U.S. Domestic Commercial Flights (Departures),02/02/2020,6,,23223,20933
Aviation,U.S. Domestic Commercial Flights (Departures),02/03/2020,6,,26385,25576
Aviation,U.S. Domestic Commercial Flights (Departures),02/04/2020,6,,25728,24743
Aviation,U.S. Domestic Commercial Flights (Departures),02/05/2020,6,,26088,25547
Aviation,U.S. Domestic Commercial Flights (Departures),02/06/2020,6,,26800,26376
Aviation,U.S. Domestic Commercial Flights (Departures),02/07/2020,6,,26262,26198
Aviation,U.S. Domestic Commercial Flights (Departures),02/08/2020,6,,20189,19304
Aviation,U.S. Domestic Commercial Flights (Departures),02/09/2020,7,,24180,22862
Aviation,U.S. Domestic Commercial Flights (Departures),02/10/2020,7,,26206,24601
Aviation,U.S. Domestic Commercial Flights (Departures),02/11/2020,7,,25835,23259
Aviation,U.S. Domestic Commercial Flights (Departures),02/12/2020,7,,26717,26023
Aviation,U.S. Domestic Commercial Flights (Departures),02/13/2020,7,,28266,27474
Aviation,U.S. Domestic Commercial Flights (Departures),02/14/2020,7,,28150,27255
Aviation,People Screened at All Airports,11/25/2021,48.21,88341,1338458,1541312
Aviation,U.S. International Commercial Flights (Departures),10/24/2021,44.21,326,2763,4073
Aviation,U.S. International Commercial Flights (Departures),10/25/2021,44.21,326,2588,3912
Aviation,U.S. International Commercial Flights (Departures),10/26/2021,44.21,326,2495,3697
Aviation,U.S. International Commercial Flights (Departures),10/27/2021,44.21,326,2546,3858
Aviation,U.S. International Commercial Flights (Departures),10/28/2021,44.21,326,2576,3854
Aviation,U.S. International Commercial Flights (Departures),10/29/2021,44.21,326,2594,3979
Aviation,U.S. International Commercial Flights (Departures),10/30/2021,44.21,326,2718,4198
Aviation,U.S. Domestic Commercial Flights (Departures),10/31/2021,45.21,6679,20860,25768
Aviation,U.S. Domestic Commercial Flights (Departures),11/01/2021,45.21,6679,23922,27204
Aviation,U.S. Domestic Commercial Flights (Departures),11/02/2021,45.21,6679,23312,26805
Aviation,U.S. Domestic Commercial Flights (Departures),11/03/2021,45.21,6679,24552,27317
Aviation,U.S. Domestic Commercial Flights (Departures),11/04/2021,45.21,6679,26101,28918
Aviation,U.S. Domestic Commercial Flights (Departures),11/05/2021,45.21,6679,25315,28521
Aviation,U.S. Domestic Commercial Flights (Departures),11/06/2021,45.21,6679,20380,21499
Aviation,U.S. International Commercial Flights (Departures),10/31/2021,45.21,326,2690,4101
Aviation,U.S. International Commercial Flights (Departures),11/01/2021,45.21,326,2660,3911
Aviation,U.S. International Commercial Flights (Departures),11/02/2021,45.21,326,2569,3675
Aviation,U.S. International Commercial Flights (Departures),11/03/2021,45.21,326,2711,3806
Aviation,U.S. International Commercial Flights (Departures),11/04/2021,45.21,326,2789,3919
Aviation,U.S. International Commercial Flights (Departures),11/05/2021,45.21,326,2772,4012
Aviation,U.S. International Commercial Flights (Departures),11/06/2021,45.21,326,2968,4256
Aviation,People Screened at All Airports,10/31/2021,45.21,88341,1795180,2390897
Aviation,People Screened at All Airports,11/01/2021,45.21,88341,1939201,2332056
Aviation,People Screened at All Airports,11/02/2021,45.21,88341,1434761,1938071
Aviation,People Screened at All Airports,11/03/2021,45.21,88341,1474912,2079512
Aviation,People Screened at All Airports,11/04/2021,45.21,88341,1886068,2435953
Aviation,People Screened at All Airports,11/05/2021,45.21,88341,1953957,2544350
Aviation,People Screened at All Airports,11/06/2021,45.21,88341,1515241,1908805
Aviation,People Screened at All Airports,11/26/2021,48.21,88341,1700347,1908239
Aviation,People Screened at All Airports,11/27/2021,48.21,88341,2125690,2577361
Aviation,People Screened at All Airports,11/28/2021,49.21,88341,2395359,2809889
Aviation,People Screened at All Airports,11/29/2021,49.21,88341,2176308,2517103
Aviation,People Screened at All Airports,11/30/2021,49.21,88341,1758234,2210293
Aviation,People Screened at All Airports,12/01/2021,49.21,88341,1610828,2054380
Aviation,People Screened at All Airports,12/02/2021,49.21,88341,1811679,2256922
Aviation,People Screened at All Airports,12/03/2021,49.21,88341,1867785,2278205
Aviation,People Screened at All Airports,12/04/2021,49.21,88341,1511753,1755801
Aviation,U.S. Domestic Commercial Flights (Departures),02/10/2022,7.22,6679,24726,27474
Aviation,U.S. Domestic Commercial Flights (Departures),02/11/2022,7.22,6679,24234,27255
Aviation,U.S. Domestic Commercial Flights (Departures),02/12/2022,7.22,6679,19014,20240
Aviation,People Screened at All Airports,12/05/2021,50.21,88341,2011797,2292079
Aviation,People Screened at All Airports,12/06/2021,50.21,88341,1792763,2226290
Aviation,People Screened at All Airports,12/07/2021,50.21,88341,1409088,1897051
Aviation,People Screened at All Airports,12/08/2021,50.21,88341,1564130,2020488
Aviation,People Screened at All Airports,12/09/2021,50.21,88341,1908499,2362310
Aviation,People Screened at All Airports,12/10/2021,50.21,88341,1983820,2388029
Aviation,People Screened at All Airports,12/11/2021,50.21,88341,1589511,1893871
Aviation,People Screened at All Airports,12/12/2021,51.21,88341,2046693,2300248
Aviation,U.S. Domestic Commercial Flights (Departures),02/15/2020,7,,21321,20240
Aviation,U.S. Domestic Commercial Flights (Departures),02/16/2020,8,,23373,21455
Aviation,U.S. Domestic Commercial Flights (Departures),02/17/2020,8,,27008,25865
Aviation,U.S. Domestic Commercial Flights (Departures),02/18/2020,8,,27369,26571
Aviation,U.S. Domestic Commercial Flights (Departures),02/19/2020,8,,27636,24907
Aviation,U.S. Domestic Commercial Flights (Departures),02/20/2020,8,,28062,26939
Aviation,U.S. Domestic Commercial Flights (Departures),02/21/2020,8,,27777,26843
Aviation,U.S. Domestic Commercial Flights (Departures),02/22/2020,8,,21741,20434
Aviation,U.S. Domestic Commercial Flights (Departures),02/23/2020,9,,25466,23134
Aviation,U.S. Domestic Commercial Flights (Departures),02/24/2020,9,,26894,24898
Aviation,U.S. Domestic Commercial Flights (Departures),02/25/2020,9,,27188,26183
